"site_id","sample_id","site_code","day","month","year","date","latitude","longitude","waterbody_name","waterbody_type","state","river_type","eqr","eqc","dipt_spp_rich","dipt_fam_rich","dipt_abund","vec_rich","vec_fam_rich","vec_abund","Agricultural.areas","Artificial.surfaces","Forest.and.semi.natural.areas","Water.bodies","Wetlands","observation_period","sampling_events","ppt","q","tmax","tmin","ws"
"LTL399","LTL399_22.5.2017","LTL399_2017",22,5,2017,2017-05-22,55.48309031,26.48901123,NA,"lake",NA,NA,0.49,"Moderate",1,1,35,0,0,0,0.415873015873016,0,0.00317460317460317,0.498412698412698,0.0825396825396825,6,2,60.692,20.708,10.4,3.142,2.912
"LTL399","LTL399_18.5.2022","LTL399_2022",18,5,2022,2022-05-18,55.48309031,26.48901123,NA,"lake",NA,NA,0.65,"Good",6,2,186,0,0,0,0.415873015873016,0,0.00317460317460317,0.498412698412698,0.0825396825396825,6,2,57.108,16.975,11.075,3.342,3.242
"LTL400","LTL400_25.5.2016","LTL400_2016",25,5,2016,2016-05-25,55.99075158,22.49279335,NA,"lake",NA,NA,0.39,"Moderate",5,2,103,1,1,4,0.612698412698413,0.253968253968254,0.0285714285714286,0.104761904761905,0,8,2,50.95,17.617,11.037,3.801,3.423
"LTL400","LTL400_26.4.2023","LTL400_2023",26,4,2023,2023-04-26,55.99075158,22.49279335,NA,"lake",NA,NA,0.53,"Good",3,1,110,0,0,0,0.612698412698413,0.253968253968254,0.0285714285714286,0.104761904761905,0,8,2,60.058,17.058,11.15,3.975,3.392
"LTL401","LTL401_27.4.2015","LTL401_2015",27,4,2015,2015-04-27,55.90646167,21.79755857,NA,"lake",NA,NA,0.83,"High",5,3,48,1,1,13,0.608974358974359,0,0.256410256410256,0.134615384615385,0,7,2,64.975,24.008,11.379,4.343,3.061
"LTL401","LTL401_10.5.2021","LTL401_2021",10,5,2021,2021-05-10,55.90646167,21.79755857,NA,"lake",NA,NA,0.6,"Good",5,5,43,1,1,1,0.608974358974359,0,0.256410256410256,0.134615384615385,0,7,2,58.45,12.367,10.892,4,3.242
"LTL403","LTL403_3.5.2016","LTL403_2016",3,5,2016,2016-05-03,56.0700834,24.06126693,NA,"lake",NA,NA,0.22,"Poor",1,1,2,0,0,0,0.87220447284345,0.0575079872204473,0,0.0702875399361022,0,1,1,40.842,8.35,11.676,4.218,2.858
"LTL404","LTL404_3.5.2016","LTL404_2016",3,5,2016,2016-05-03,56.30023031,23.98464776,NA,"lake",NA,NA,0.44,"Moderate",2,1,13,0,0,0,0.833333333333333,0,0,0.166666666666667,0,1,1,40.625,8.917,11.422,4.275,2.773
"LTL405","LTL405_19.5.2016","LTL405_2016",19,5,2016,2016-05-19,55.69966883,24.11247334,NA,"lake",NA,NA,0.72,"Good",2,2,99,0,0,0,0.495238095238095,0.215873015873016,0.184126984126984,0.104761904761905,0,8,3,41.858,9.533,11.85,4.071,3.013
"LTL405","LTL405_28.4.2022","LTL405_2022",28,4,2022,2022-04-28,55.69966883,24.11247334,NA,"lake",NA,NA,0.65,"Good",1,1,25,0,0,0,0.495238095238095,0.215873015873016,0.184126984126984,0.104761904761905,0,8,3,57.217,16.858,11.958,4.267,3.3
"LTL405","LTL405_17.5.2023","LTL405_2023",17,5,2023,2023-05-17,55.69966883,24.11247334,NA,"lake",NA,NA,0.89,"High",5,4,46,1,1,6,0.495238095238095,0.215873015873016,0.184126984126984,0.104761904761905,0,8,3,56.983,12.125,12,4.3,3
"LTL406","LTL406_2.5.2013","LTL406_2013",2,5,2013,2013-05-02,55.73305538,24.38804697,NA,"lake",NA,NA,NA,NA,1,1,84,0,0,0,0.164556962025316,0.715189873417722,0.0316455696202532,0.0886075949367089,0,11,2,56.333,15.525,10.574,2.982,3.027
"LTL406","LTL406_16.5.2023","LTL406_2023",16,5,2023,2023-05-16,55.73305538,24.38804697,NA,"lake",NA,NA,0.38,"Moderate",2,1,39,0,0,0,0.164556962025316,0.715189873417722,0.0316455696202532,0.0886075949367089,0,11,2,56.75,11.083,12.358,4.5,3
"LTL407","LTL407_2.5.2013","LTL407_2013",2,5,2013,2013-05-02,55.60737505,24.21137983,NA,"lake",NA,NA,NA,NA,3,1,58,0,0,0,0.919871794871795,0,0.00641025641025641,0.0737179487179487,0,11,2,55.35,15.092,10.388,2.86,3.087
"LTL407","LTL407_17.5.2023","LTL407_2023",17,5,2023,2023-05-17,55.60737505,24.21137983,NA,"lake",NA,NA,0.65,"Good",4,3,52,1,1,3,0.919871794871795,0,0.00641025641025641,0.0737179487179487,0,11,2,56.442,11.833,12.192,4.375,3.067
"LTL408","LTL408_23.4.2014","LTL408_2014",23,4,2014,2014-04-23,55.49265905,23.65107921,NA,"lake",NA,NA,0.33,"Poor",0,0,0,0,0,0,0.73015873015873,0.0793650793650794,0.0698412698412698,0.120634920634921,0,7,2,53.817,22.833,11.85,4.484,3.192
"LTL408","LTL408_22.4.2020","LTL408_2020",22,4,2020,2020-04-22,55.49265905,23.65107921,NA,"lake",NA,NA,0.51,"Good",1,1,48,0,0,0,0.73015873015873,0.0793650793650794,0.0698412698412698,0.120634920634921,0,7,2,40.967,3.783,13.092,5.458,3.417
"LTL409","LTL409_20.5.2013","LTL409_2013",20,5,2013,2013-05-20,55.46138131,23.80138909,NA,"lake",NA,NA,NA,NA,3,3,18,1,1,4,0.910543130990415,0,0,0.0894568690095847,0,6,2,55.25,15.758,10.003,2.628,3.128
"LTL409","LTL409_15.5.2018","LTL409_2018",15,5,2018,2018-05-15,55.46138131,23.80138909,NA,"lake",NA,NA,0.48,"Moderate",1,1,119,0,0,0,0.910543130990415,0,0,0.0894568690095847,0,6,2,57.358,18.058,10.725,3.617,3.318
"LTL410","LTL410_20.5.2013","LTL410_2013",20,5,2013,2013-05-20,55.28825207,23.72865985,NA,"lake",NA,NA,NA,NA,2,2,20,1,1,2,0.677215189873418,0.0253164556962025,0,0.29746835443038,0,6,2,55.758,16.25,10.113,2.78,3.183
"LTL410","LTL410_15.5.2018","LTL410_2018",15,5,2018,2018-05-15,55.28825207,23.72865985,NA,"lake",NA,NA,0.68,"Good",1,1,97,0,0,0,0.677215189873418,0.0253164556962025,0,0.29746835443038,0,6,2,58.125,18.767,10.9,3.742,3.357
"LTL411","LTL411_15.5.2013","LTL411_2013",15,5,2013,2013-05-15,55.18233253,23.90653886,NA,"lake",NA,NA,NA,NA,4,4,20,1,1,7,0.75,0.139240506329114,0,0.110759493670886,0,6,2,55.3,15.783,10.264,2.871,3.182
"LTL411","LTL411_18.4.2018","LTL411_2018",18,4,2018,2018-04-18,55.18233253,23.90653886,NA,"lake",NA,NA,0.7,"Good",3,3,69,0,0,0,0.75,0.139240506329114,0,0.110759493670886,0,6,2,57.9,11.867,10.583,3.55,3.292
"LTL414","LTL414_15.5.2013","LTL414_2013",15,5,2013,2013-05-15,55.28663897,24.08244077,NA,"lake",NA,NA,NA,NA,4,4,67,1,1,18,0.548076923076923,0.208333333333333,0.0544871794871795,0.189102564102564,0,6,2,54.975,15.392,10.326,2.877,3.181
"LTL414","LTL414_3.5.2018","LTL414_2018",3,5,2018,2018-05-03,55.28663897,24.08244077,NA,"lake",NA,NA,0.61,"Good",2,2,40,1,1,6,0.548076923076923,0.208333333333333,0.0544871794871795,0.189102564102564,0,6,2,56.942,16.808,11.075,3.833,3.357
"LTL416","LTL416_7.5.2019","LTL416_2019",7,5,2019,2019-05-07,55.43732593,24.94987793,NA,"lake",NA,NA,0.75,"High",2,2,153,1,1,36,0.516233766233766,0.0324675324675325,0.324675324675325,0.126623376623377,0,1,1,43.65,7.025,13.083,4.792,3.2
"LTL417","LTL417_10.5.2017","LTL417_2017",10,5,2017,2017-05-10,55.85848146,24.97567121,NA,"lake",NA,NA,0.76,"High",1,1,46,0,0,0,0.572784810126582,0.0189873417721519,0.0411392405063291,0.367088607594937,0,6,2,56.908,16,11.067,3.658,3.032
"LTL417","LTL417_3.5.2022","LTL417_2022",3,5,2022,2022-05-03,55.85848146,24.97567121,NA,"lake",NA,NA,NA,NA,6,1,64,0,0,0,0.572784810126582,0.0189873417721519,0.0411392405063291,0.367088607594937,0,6,2,61.3,16.808,11.708,3.733,3.358
"LTL419","LTL419_26.4.2016","LTL419_2016",26,4,2016,2016-04-26,55.36380199,22.14711923,NA,"lake",NA,NA,0.41,"Moderate",4,2,16,1,1,3,0.583333333333333,0,0.233974358974359,0.182692307692308,0,8,2,57.925,20.617,11.74,4.221,3.251
"LTL419","LTL419_25.4.2023","LTL419_2023",25,4,2023,2023-04-25,55.36380199,22.14711923,NA,"lake",NA,NA,0.51,"Good",2,1,140,0,0,0,0.583333333333333,0,0.233974358974359,0.182692307692308,0,8,2,65.3,18.7,11.783,4.308,3.092
"LTL420","LTL420_18.4.2018","LTL420_2018",18,4,2018,2018-04-18,55.3837852,22.97284431,NA,"lake",NA,NA,0.44,"Moderate",4,3,1056,1,1,18,0.498392282958199,0.254019292604502,0.112540192926045,0.135048231511254,0,1,1,67.533,19.317,9.925,3.058,3.464
"LTL421","LTL421_21.5.2013","LTL421_2013",21,5,2013,2013-05-21,55.19011451,23.12829019,NA,"lake",NA,NA,NA,NA,2,2,57,1,1,2,0.913738019169329,0,0,0.0862619808306709,0,1,1,61.233,20.475,9.893,2.581,3.343
"LTL422","LTL422_22.5.2013","LTL422_2013",22,5,2013,2013-05-22,55.16295275,22.79996337,NA,"lake",NA,NA,NA,NA,4,4,55,2,2,7,0.641025641025641,0.278846153846154,0.016025641025641,0.0641025641025641,0,1,1,63.075,21.367,10.073,2.733,3.286
"LTL423","LTL423_22.5.2013","LTL423_2013",22,5,2013,2013-05-22,55.09405026,22.72661872,NA,"lake",NA,NA,NA,NA,2,2,80,1,1,27,0.539936102236422,0.12779552715655,0.21405750798722,0.118210862619808,0,9,2,63.117,21.033,10.283,2.935,3.263
"LTL423","LTL423_31.5.2021","LTL423_2021",31,5,2021,2021-05-31,55.09405026,22.72661872,NA,"lake",NA,NA,0.46,"Moderate",2,1,5,0,0,0,0.539936102236422,0.12779552715655,0.21405750798722,0.118210862619808,0,9,2,50.917,6.925,11.683,4.025,3.375
"LTL424","LTL424_27.5.2013","LTL424_2013",27,5,2013,2013-05-27,54.89012347,22.91644893,NA,"lake",NA,NA,NA,NA,6,4,160,2,2,7,0.732484076433121,0,0.178343949044586,0.089171974522293,0,9,2,59.15,17.467,10.421,3.027,3.263
"LTL424","LTL424_31.5.2021","LTL424_2021",31,5,2021,2021-05-31,54.89012347,22.91644893,NA,"lake",NA,NA,0.81,"High",4,4,23,0,0,0,0.732484076433121,0,0.178343949044586,0.089171974522293,0,9,2,47.8,5.683,11.8,4.058,3.392
"LTL426","LTL426_25.5.2015","LTL426_2015",25,5,2015,2015-05-25,54.2207891,24.91081795,NA,"lake",NA,NA,0.72,"Good",3,3,30,1,1,1,0.523809523809524,0,0.358730158730159,0.117460317460317,0,7,2,52.908,8.275,11.77,3.572,3.183
"LTL426","LTL426_13.5.2021","LTL426_2021",13,5,2021,2021-05-13,54.2207891,24.91081795,NA,"lake",NA,NA,0.4,"Moderate",10,7,189,1,1,1,0.523809523809524,0,0.358730158730159,0.117460317460317,0,7,2,48.3,7.55,11.633,3.275,3.342
"LTL427","LTL427_21.5.2013","LTL427_2013",21,5,2013,2013-05-21,55.34801373,22.96875326,NA,"lake",NA,NA,NA,NA,6,3,37,1,1,3,0.273311897106109,0,0.279742765273312,0.446945337620579,0,1,1,63.1,22.258,9.712,2.436,3.338
"LTL428","LTL428_25.5.2015","LTL428_2015",25,5,2015,2015-05-25,54.24402246,25.21454293,NA,"lake",NA,NA,0.42,"Moderate",3,3,127,1,1,10,0.692883895131086,0,0.116104868913858,0.191011235955056,0,7,2,53.35,8.483,11.475,3.508,3.14
"LTL428","LTL428_13.5.2021","LTL428_2021",13,5,2021,2021-05-13,54.24402246,25.21454293,NA,"lake",NA,NA,0.36,"Moderate",3,3,127,1,1,8,0.692883895131086,0,0.116104868913858,0.191011235955056,0,7,2,48.075,7.917,11.367,3.258,3.333
"LTL43","LTL43_30.5.2013","LTL43_2013",30,5,2013,2013-05-30,54.28974036,23.68799547,NA,"lake",NA,NA,0.5199,"Good",1,1,28,0,0,0,0,0,0,1,0,10,3,53.8,14.058,10.531,2.961,3.304
"LTL43","LTL43_22.5.2017","LTL43_2017",22,5,2017,2017-05-22,54.28974036,23.68799547,NA,"lake",NA,NA,0.42,"Moderate",1,1,7,0,0,0,0,0,0,1,0,10,3,57.183,17.592,11.667,3.85,3.269
"LTL43","LTL43_10.5.2022","LTL43_2022",10,5,2022,2022-05-10,54.28974036,23.68799547,NA,"lake",NA,NA,0.3,"Poor",0,0,0,0,0,0,0,0,0,1,0,10,3,55.233,11.792,12.217,4.15,3.533
"LTL430","LTL430_16.5.2016","LTL430_2016",16,5,2016,2016-05-16,55.45330566,24.88117924,NA,"lake",NA,NA,0.46,"Moderate",1,1,18,1,1,18,0.66031746031746,0,0.228571428571429,0.101587301587302,0.00952380952380952,8,2,44.367,11.608,11.76,3.583,3.137
"LTL430","LTL430_4.5.2023","LTL430_2023",4,5,2023,2023-05-04,55.45330566,24.88117924,NA,"lake",NA,NA,0.55,"Good",2,2,51,1,1,18,0.66031746031746,0,0.228571428571429,0.101587301587302,0.00952380952380952,8,2,53.658,12.3,11.9,3.817,3.15
"LTL431","LTL431_2.5.2019","LTL431_2019",2,5,2019,2019-05-02,55.52090925,25.63924702,NA,"lake",NA,NA,0.71,"Good",2,2,36,1,1,14,0.579617834394904,0,0.121019108280255,0.299363057324841,0,5,2,47.233,8.6,12.917,4.667,3.067
"LTL431","LTL431_2.5.2023","LTL431_2023",2,5,2023,2023-05-02,55.52090925,25.63924702,NA,"lake",NA,NA,0.63,"Good",4,2,93,1,1,5,0.579617834394904,0,0.121019108280255,0.299363057324841,0,5,2,57.592,16.092,11.783,3.767,3.033
"LTL432","LTL432_25.4.2018","LTL432_2018",25,4,2018,2018-04-25,55.46645101,25.65052351,NA,"lake",NA,NA,0.57,"Good",1,1,109,0,0,0,0.546325878594249,0,0.185303514376997,0.268370607028754,0,1,1,65.05,12.983,10.083,2.892,3.126
"LTL433","LTL433_10.5.2016","LTL433_2016",10,5,2016,2016-05-10,55.64483424,25.94015226,NA,"lake",NA,NA,0.63,"Good",2,2,23,0,0,0,0.414556962025316,0,0.329113924050633,0.256329113924051,0,7,2,47.158,13.3,11.323,3.398,2.936
"LTL433","LTL433_4.5.2022","LTL433_2022",4,5,2022,2022-05-04,55.64483424,25.94015226,NA,"lake",NA,NA,0.81,"High",3,2,59,0,0,0,0.414556962025316,0,0.329113924050633,0.256329113924051,0,7,2,59.575,18.192,11.317,3.433,3.275
"LTL434","LTL434_24.4.2014","LTL434_2014",24,4,2014,2014-04-24,56.10751408,22.15948472,NA,"lake",NA,NA,0.35,"Moderate",5,3,59,1,1,24,0.21656050955414,0,0.203821656050955,0.579617834394904,0,9,2,65.125,36.675,11.345,4.512,3.378
"LTL434","LTL434_26.4.2022","LTL434_2022",26,4,2022,2022-04-26,56.10751408,22.15948472,NA,"lake",NA,NA,0.4,"Moderate",1,1,324,0,0,0,0.21656050955414,0,0.203821656050955,0.579617834394904,0,9,2,73.85,30.483,11.15,4.225,3.467
"LTL435","LTL435_4.5.2017","LTL435_2017",4,5,2017,2017-05-04,55.9756689,22.24943224,NA,"lake",NA,NA,0.34,"Poor",3,3,32,2,2,14,0.147435897435897,0.378205128205128,0,0.474358974358974,0,7,2,70.25,28.783,10.333,3.842,3.278
"LTL435","LTL435_26.4.2023","LTL435_2023",26,4,2023,2023-04-26,55.9756689,22.24943224,NA,"lake",NA,NA,0.38,"Moderate",6,4,307,2,1,59,0.147435897435897,0.378205128205128,0,0.474358974358974,0,7,2,61.3,18.283,11.033,3.975,3.292
"LTL436","LTL436_21.5.2013","LTL436_2013",21,5,2013,2013-05-21,55.64531848,22.29239704,NA,"lake",NA,NA,0.2099,"Poor",0,0,0,0,0,0,0.156549520766773,0.0159744408945687,0.188498402555911,0.597444089456869,0.0415335463258786,11,3,73.25,31.667,9.464,2.346,3.281
"LTL436","LTL436_2.5.2016","LTL436_2016",2,5,2016,2016-05-02,55.64531848,22.29239704,NA,"lake",NA,NA,0.29,"Poor",4,2,53,1,1,2,0.156549520766773,0.0159744408945687,0.188498402555911,0.597444089456869,0.0415335463258786,11,3,56.667,22.1,11.094,3.707,3.33
"LTL436","LTL436_25.4.2023","LTL436_2023",25,4,2023,2023-04-25,55.64531848,22.29239704,NA,"lake",NA,NA,0.5,"Good",2,2,61,0,0,0,0.156549520766773,0.0159744408945687,0.188498402555911,0.597444089456869,0.0415335463258786,11,3,65.5,20.058,11.108,3.8,3.267
"LTL437","LTL437_10.5.2017","LTL437_2017",10,5,2017,2017-05-10,56.21502886,24.75777645,NA,"lake",NA,NA,0.66,"Good",1,1,67,0,0,0,0.134615384615385,0.179487179487179,0,0.637820512820513,0.0480769230769231,7,2,57.008,16.558,10.925,3.767,2.882
"LTL437","LTL437_15.5.2023","LTL437_2023",15,5,2023,2023-05-15,56.21502886,24.75777645,NA,"lake",NA,NA,0.68,"Good",6,5,20,1,1,1,0.134615384615385,0.179487179487179,0,0.637820512820513,0.0480769230769231,7,2,54.7,13.767,11.767,3.975,2.875
"LTL438","LTL438_19.5.2016","LTL438_2016",19,5,2016,2016-05-19,56.18254974,24.77789573,NA,"lake",NA,NA,0.44,"Moderate",1,1,36,0,0,0,0.40952380952381,0.336507936507937,0,0.253968253968254,0,8,2,44.108,11.158,11.524,3.713,2.872
"LTL438","LTL438_15.5.2023","LTL438_2023",15,5,2023,2023-05-15,56.18254974,24.77789573,NA,"lake",NA,NA,0.7,"Good",2,2,23,0,0,0,0.40952380952381,0.336507936507937,0,0.253968253968254,0,8,2,54.875,13.608,11.792,3.958,2.892
"LTL439","LTL439_23.5.2016","LTL439_2016",23,5,2016,2016-05-23,55.93997249,25.7903771,NA,"lake",NA,NA,0.47,"Moderate",2,2,30,0,0,0,0.310897435897436,0.294871794871795,0.0897435897435897,0.169871794871795,0.134615384615385,6,2,47.258,13.692,11.323,3.41,2.91
"LTL439","LTL439_19.5.2021","LTL439_2021",19,5,2021,2021-05-19,55.93997249,25.7903771,NA,"lake",NA,NA,0.32,"Poor",2,2,41,0,0,0,0.310897435897436,0.294871794871795,0.0897435897435897,0.169871794871795,0.134615384615385,6,2,48.325,6.35,11.242,3.3,3.175
"LTL440","LTL440_23.5.2016","LTL440_2016",23,5,2016,2016-05-23,55.91838309,25.81484418,NA,"lake",NA,NA,0.7,"Good",1,1,27,0,0,0,0.493670886075949,0.0917721518987342,0.218354430379747,0.19620253164557,0,8,2,47.492,13.667,11.36,3.453,2.902
"LTL440","LTL440_11.5.2023","LTL440_2023",11,5,2023,2023-05-11,55.91838309,25.81484418,NA,"lake",NA,NA,0.68,"Good",4,2,54,0,0,0,0.493670886075949,0.0917721518987342,0.218354430379747,0.19620253164557,0,8,2,59.275,17.308,11.408,3.533,2.933
"LTL441","LTL441_16.5.2013","LTL441_2013",16,5,2013,2013-05-16,55.76743465,26.12269148,NA,"lake",NA,NA,0.7401,"Good",1,1,109,0,0,0,0.329113924050633,0.0822784810126582,0.34493670886076,0.243670886075949,0,11,3,59.692,19.033,9.503,2.008,2.969
"LTL441","LTL441_11.5.2020","LTL441_2020",11,5,2020,2020-05-11,55.76743465,26.12269148,NA,"lake",NA,NA,0.41,"Moderate",2,2,39,1,1,9,0.329113924050633,0.0822784810126582,0.34493670886076,0.243670886075949,0,11,3,50.558,7.658,12.558,4.725,3.117
"LTL441","LTL441_3.5.2023","LTL441_2023",3,5,2023,2023-05-03,55.76743465,26.12269148,NA,"lake",NA,NA,0.7,"Good",5,4,87,0,0,0,0.329113924050633,0.0822784810126582,0.34493670886076,0.243670886075949,0,11,3,59.933,18.142,11.258,3.425,2.95
"LTL442","LTL442_7.5.2013","LTL442_2013",7,5,2013,2013-05-07,55.44802879,25.89135369,NA,"lake",NA,NA,0.6713,"Good",1,1,96,0,0,0,0.0507936507936508,0,0.349206349206349,0.6,0,8,2,61.267,20.042,9.622,2.087,3.046
"LTL442","LTL442_5.5.2020","LTL442_2020",5,5,2020,2020-05-05,55.44802879,25.89135369,NA,"lake",NA,NA,0.82,"High",3,3,65,1,1,13,0.0507936507936508,0,0.349206349206349,0.6,0,8,2,48.95,6.6,12.733,4.858,3.175
"LTL443","LTL443_8.5.2018","LTL443_2018",8,5,2018,2018-05-08,55.32867921,26.13424038,NA,"lake",NA,NA,0.66,"Good",1,1,31,0,0,0,0.531847133757962,0,0.0987261146496815,0.369426751592357,0,6,2,64.3,21.225,10.183,3.108,3.113
"LTL443","LTL443_25.4.2023","LTL443_2023",25,4,2023,2023-04-25,55.32867921,26.13424038,NA,"lake",NA,NA,0.77,"High",3,1,49,0,0,0,0.531847133757962,0,0.0987261146496815,0.369426751592357,0,6,2,61.633,24.25,11.067,3.333,3.025
"LTL444","LTL444_8.5.2017","LTL444_2017",8,5,2017,2017-05-08,55.35368852,25.83355812,NA,"lake",NA,NA,0.47,"Moderate",2,2,110,1,1,13,0.625806451612903,0,0.203225806451613,0.170967741935484,0,6,2,60.883,20.625,10.633,3.283,3.022
"LTL444","LTL444_12.5.2022","LTL444_2022",12,5,2022,2022-05-12,55.35368852,25.83355812,NA,"lake",NA,NA,0.47,"Moderate",2,2,35,1,1,1,0.625806451612903,0,0.203225806451613,0.170967741935484,0,6,2,61.383,21.192,11.192,3.375,3.317
"LTL445","LTL445_24.5.2016","LTL445_2016",24,5,2016,2016-05-24,55.28836423,26.06127731,NA,"lake",NA,NA,0.86,"High",4,4,17,1,1,8,0.053968253968254,0,0.466666666666667,0.479365079365079,0,7,2,49.625,14.858,11.41,3.587,2.931
"LTL445","LTL445_10.5.2022","LTL445_2022",10,5,2022,2022-05-10,55.28836423,26.06127731,NA,"lake",NA,NA,0.6,"Good",3,3,166,1,1,18,0.053968253968254,0,0.466666666666667,0.479365079365079,0,7,2,62.05,21.733,11.208,3.483,3.275
"LTL446","LTL446_8.5.2014","LTL446_2014",8,5,2014,2014-05-08,55.2146244,26.03896563,NA,"lake",NA,NA,0.68,"Good",3,3,88,1,1,13,0.610759493670886,0.0158227848101266,0.167721518987342,0.205696202531646,0,7,2,55.208,12.283,11.935,4.372,2.919
"LTL446","LTL446_20.5.2020","LTL446_2020",20,5,2020,2020-05-20,55.2146244,26.03896563,NA,"lake",NA,NA,0.6,"Good",2,2,55,1,1,29,0.610759493670886,0.0158227848101266,0.167721518987342,0.205696202531646,0,7,2,48.358,6.917,12.775,5.008,3.117
"LTL447","LTL447_14.5.2018","LTL447_2018",14,5,2018,2018-05-14,55.29372744,25.46725635,NA,"lake",NA,NA,0.66,"Good",2,2,36,1,1,1,0.404458598726115,0,0.0732484076433121,0.522292993630573,0,1,1,63.042,20.008,10.475,3.092,3.285
"LTL448","LTL448_7.5.2015","LTL448_2015",7,5,2015,2015-05-07,55.31614449,25.54375336,NA,"lake",NA,NA,0.61,"Good",2,2,365,0,0,0,0.340836012861736,0,0.315112540192926,0.344051446945338,0,7,2,56.075,10.25,11.566,3.695,3.131
"LTL448","LTL448_21.4.2021","LTL448_2021",21,4,2021,2021-04-21,55.31614449,25.54375336,NA,"lake",NA,NA,0.77,"High",5,3,113,1,1,22,0.340836012861736,0,0.315112540192926,0.344051446945338,0,7,2,46.108,2.525,11.392,3.425,3.333
"LTL449","LTL449_21.5.2019","LTL449_2019",21,5,2019,2019-05-21,55.0440781,25.50682479,NA,"lake",NA,NA,0.49,"Moderate",1,1,17,0,0,0,0.0284810126582278,0,0.579113924050633,0.392405063291139,0,1,1,47.108,8.4,12.717,4.567,3.158
"LTL450","LTL450_21.5.2019","LTL450_2019",21,5,2019,2019-05-21,55.07629873,25.26994142,NA,"lake",NA,NA,0.35,"Moderate",2,1,56,0,0,0,0.31629392971246,0.242811501597444,0.10223642172524,0.338658146964856,0,5,2,46.35,7.967,12.783,4.533,3.208
"LTL450","LTL450_10.5.2023","LTL450_2023",10,5,2023,2023-05-10,55.07629873,25.26994142,NA,"lake",NA,NA,0.83,"High",3,2,65,1,1,32,0.31629392971246,0.242811501597444,0.10223642172524,0.338658146964856,0,5,2,56.725,15.25,11.742,3.792,3.175
"LTL451","LTL451_13.5.2013","LTL451_2013",13,5,2013,2013-05-13,54.98754478,25.21599368,NA,"lake",NA,NA,0.4036,"Moderate",3,2,49,1,1,3,0.174603174603175,0.104761904761905,0.428571428571429,0.292063492063492,0,11,3,59.65,18.575,9.858,2.322,3.218
"LTL451","LTL451_10.5.2016","LTL451_2016",10,5,2016,2016-05-10,54.98754478,25.21599368,NA,"lake",NA,NA,0.32,"Poor",3,3,31,1,1,3,0.174603174603175,0.104761904761905,0.428571428571429,0.292063492063492,0,11,3,48.75,14.925,11.636,3.554,3.168
"LTL451","LTL451_26.4.2023","LTL451_2023",26,4,2023,2023-04-26,54.98754478,25.21599368,NA,"lake",NA,NA,0.35,"Moderate",3,1,18,0,0,0,0.174603174603175,0.104761904761905,0.428571428571429,0.292063492063492,0,11,3,57.558,20.167,11.583,3.658,3.225
"LTL452","LTL452_24.4.2018","LTL452_2018",24,4,2018,2018-04-24,55.29576248,25.09826297,NA,"lake",NA,NA,0.48,"Moderate",1,1,106,0,0,0,0.358730158730159,0,0,0.641269841269841,0,6,2,61.667,11.05,10.233,2.933,3.243
"LTL452","LTL452_17.5.2023","LTL452_2023",17,5,2023,2023-05-17,55.29576248,25.09826297,NA,"lake",NA,NA,0.5,"Good",2,2,54,1,1,9,0.358730158730159,0,0,0.641269841269841,0,6,2,54.992,13.458,11.842,3.8,3.15
"LTL453","LTL453_12.5.2016","LTL453_2016",12,5,2016,2016-05-12,54.85730895,24.58664872,NA,"lake",NA,NA,0.57,"Good",3,3,20,0,0,0,0.433544303797468,0.287974683544304,0,0.278481012658228,0,1,1,47.517,14.167,11.759,3.498,3.244
"LTL454","LTL454_20.5.2015","LTL454_2015",20,5,2015,2015-05-20,54.60360392,24.37538791,NA,"lake",NA,NA,0.87,"High",1,1,18,0,0,0,0.340836012861736,0,0.427652733118971,0.231511254019293,0,8,2,53.817,9.333,11.673,3.55,3.325
"LTL454","LTL454_18.5.2022","LTL454_2022",18,5,2022,2022-05-18,54.60360392,24.37538791,NA,"lake",NA,NA,0.8,"High",2,2,45,1,1,4,0.340836012861736,0,0.427652733118971,0.231511254019293,0,8,2,61.325,19.975,11.617,3.417,3.575
"LTL455","LTL455_20.5.2013","LTL455_2013",20,5,2013,2013-05-20,54.38144328,24.67771856,NA,"lake",NA,NA,0.4181,"Moderate",1,1,736,0,0,0,0.451104100946372,0,0.359621451104101,0.189274447949527,0,11,3,59.275,18.258,10.118,2.221,3.292
"LTL455","LTL455_30.5.2016","LTL455_2016",30,5,2016,2016-05-30,54.38144328,24.67771856,NA,"lake",NA,NA,0.57,"Good",3,3,83,1,1,10,0.451104100946372,0,0.359621451104101,0.189274447949527,0,11,3,51.375,16.517,11.912,3.346,3.203
"LTL455","LTL455_22.5.2023","LTL455_2023",22,5,2023,2023-05-22,54.38144328,24.67771856,NA,"lake",NA,NA,0.45,"Moderate",3,2,34,1,1,4,0.451104100946372,0,0.359621451104101,0.189274447949527,0,11,3,59.975,15.467,12.1,3.708,3.208
"LTL456","LTL456_11.5.2016","LTL456_2016",11,5,2016,2016-05-11,54.39317342,24.36648543,NA,"lake",NA,NA,0.77,"High",1,1,32,0,0,0,0.509493670886076,0.0727848101265823,0.158227848101266,0.259493670886076,0,8,2,49.892,15.625,11.977,3.433,3.237
