"site_id","sample_id","site_code","day","month","year","date","latitude","longitude","waterbody_name","waterbody_type","state","river_type","eqr","eqc","dipt_spp_rich","dipt_fam_rich","dipt_abund","vec_rich","vec_fam_rich","vec_abund","agricultural_areas","artificial_surfaces","forest_and_semi_natural_areas","water_bodies","wetlands","observation_period","sampling_events","ppt","q","tmax","tmin","ws","elevation"
"LTR976","LTR976_22.9.2021","LTR976_2021",22,9,2021,"2021-09-22",55.2868,21.7932,"Nemunas","river","HM",1,0.72,"High",4,4,7,0,0,0,1,0,0,0,0,12,4,62.1666666666667,8.95833333333333,12.0166666666667,4.58333333333334,3.125,22.0187225341797
"LTR99","LTR99_5.10.2010","LTR99_2010",5,10,2010,"2010-10-05",56.0256,23.9622,"Lielupe","river","N",3,NA,NA,0,0,0,0,0,0,1,0,0,0,0,10,7,64.175,13.425,10.3491666666667,3.2075,2.82916666666667,49.1554756164551
"LTR99","LTR99_11.9.2012","LTR99_2012",11,9,2012,"2012-09-11",56.0256,23.9622,"Lielupe","river","N",3,NA,NA,4,4,41,2,2,21,1,0,0,0,0,10,7,50.5666666666667,10.2,11.1316666666667,3.79666666666667,3.16,49.1554756164551
"LTR99","LTR99_2.10.2013","LTR99_2013",2,10,2013,"2013-10-02",56.0256,23.9622,"Lielupe","river","N",3,0.8571,"High",2,2,2,1,1,1,1,0,0,0,0,10,7,55.6416666666667,14.9666666666667,10.67,3.2075,2.70666666666667,49.1554756164551
"LTR99","LTR99_13.10.2014","LTR99_2014",13,10,2014,"2014-10-13",56.0256,23.9622,"Lielupe","river","N",3,0.69,"Good",2,2,55,0,0,0,1,0,0,0,0,10,7,48.45,9.45,12.1841666666667,4.80416666666667,2.96583333333333,49.1554756164551
"LTR99","LTR99_15.10.2015","LTR99_2015",15,10,2015,"2015-10-15",56.0256,23.9622,"Lielupe","river","N",3,0.62,"Good",3,3,55,1,1,2,1,0,0,0,0,10,7,40.9416666666667,8.66666666666667,11.8566666666667,4.3525,3.02166666666667,49.1554756164551
"LTR99","LTR99_21.11.2017","LTR99_2017",21,11,2017,"2017-11-21",56.0256,23.9622,"Lielupe","river","N",3,0.68,"Good",7,4,66,0,0,0,1,0,0,0,0,10,7,58.7666666666667,16.5583333333333,10.65,4,3.03,49.1554756164551
"LTR99","LTR99_24.9.2019","LTR99_2019",24,9,2019,"2019-09-24",56.0256,23.9622,"Lielupe","river","N",3,0.53,"Moderate",2,2,3,0,0,0,1,0,0,0,0,10,7,43.7,8.33333333333333,12.4833333333333,5.10833333333333,2.84166666666667,49.1554756164551
"LTL10","LTL10_11.5.2017","LTL10_2017",11,5,2017,"2017-05-11",55.4979496,25.27651068,NA,"lake",NA,NA,0.83,"High",4,4,79,2,2,44,0.0159744408945687,0,0.0351437699680511,0.94888178913738,0,6,2,58.2166666666667,17.7416666666667,10.9833333333333,3.40833333333334,3.12833333333333,121
"LTL10","LTL10_27.4.2022","LTL10_2022",27,4,2022,"2022-04-27",55.4979496,25.27651068,NA,"lake",NA,NA,0.71,"Good",1,1,1,0,0,0,0.0159744408945687,0,0.0351437699680511,0.94888178913738,0,6,2,61.6416666666667,18.125,11.6416666666667,3.59166666666667,3.4,121
"LTL106","LTL106_6.5.2013","LTL106_2013",6,5,2013,"2013-05-06",54.56922703,24.69367457,NA,"lake",NA,NA,0.9028,"High",5,5,69,1,1,35,0.053968253968254,0,0.657142857142857,0.288888888888889,0,9,4,59.6416666666667,18.65,9.97666666666667,2.20083333333333,3.32333333333333,125
"LTL106","LTL106_15.4.2014","LTL106_2014",15,4,2014,"2014-04-15",54.56922703,24.69367457,NA,"lake",NA,NA,0.81,"High",5,4,101,1,1,2,0.053968253968254,0,0.657142857142857,0.288888888888889,0,9,4,58.3,27.15,11.8458333333333,4.06166666666667,3.27,125
"LTL106","LTL106_14.4.2015","LTL106_2015",14,4,2015,"2015-04-14",54.56922703,24.69367457,NA,"lake",NA,NA,0.78,"High",3,3,33,1,1,4,0.053968253968254,0,0.657142857142857,0.288888888888889,0,9,4,51.5916666666667,9.125,11.9016666666667,3.58833333333334,3.16416666666667,125
"LTL106","LTL106_19.5.2021","LTL106_2021",19,5,2021,"2021-05-19",54.56922703,24.69367457,NA,"lake",NA,NA,0.77,"High",4,2,55,0,0,0,0.053968253968254,0,0.657142857142857,0.288888888888889,0,9,4,47.1166666666667,7.04166666666667,11.525,3.25833333333334,3.45,125
"LTL109","LTL109_28.4.2015","LTL109_2015",28,4,2015,"2015-04-28",54.47443472,24.68700355,NA,"lake",NA,NA,0.48,"Moderate",2,2,5,0,0,0,0.246835443037975,0,0.468354430379747,0.193037974683544,0.0917721518987342,1,1,51.4916666666667,8.76666666666667,11.9633333333333,3.61416666666667,3.13583333333333,136
"LTL110","LTL110_22.5.2018","LTL110_2018",22,5,2018,"2018-05-22",54.57542983,24.54148139,NA,"lake",NA,NA,0.75,"High",2,2,2,0,0,0,0.278481012658228,0.136075949367089,0.256329113924051,0.329113924050633,0,1,1,62.9083333333333,19.875,10.8833333333333,3.1,3.44166666666667,118.442527770996
"LTL114","LTL114_13.5.2013","LTL114_2013",13,5,2013,"2013-05-13",54.92013876,24.89039661,NA,"lake",NA,NA,0.5727,"Good",2,2,13,1,1,1,0.373417721518987,0,0.357594936708861,0.268987341772152,0,11,3,57.975,17.2416666666667,9.99916666666667,2.35333333333334,3.25833333333333,95
"LTL114","LTL114_22.5.2019","LTL114_2019",22,5,2019,"2019-05-22",54.92013876,24.89039661,NA,"lake",NA,NA,0.44,"Moderate",4,3,85,2,2,36,0.373417721518987,0,0.357594936708861,0.268987341772152,0,11,3,44.6833333333333,7.14166666666667,13.0333333333333,4.625,3.25833333333333,95
"LTL114","LTL114_4.5.2023","LTL114_2023",4,5,2023,"2023-05-04",54.92013876,24.89039661,NA,"lake",NA,NA,0.32,"Poor",3,2,62,0,0,0,0.373417721518987,0,0.357594936708861,0.268987341772152,0,11,3,54.6416666666667,13.7833333333333,11.9583333333333,3.88333333333334,3.20833333333333,95
"LTL115","LTL115_14.5.2013","LTL115_2013",14,5,2013,"2013-05-14",54.60646104,24.56378943,NA,"lake",NA,NA,0.7212,"Good",1,1,3,1,1,3,0.69620253164557,0,0.0632911392405063,0.240506329113924,0,11,3,59.2583333333333,18.3,9.95833333333334,2.19,3.3325,143.731964111328
"LTL115","LTL115_29.5.2019","LTL115_2019",29,5,2019,"2019-05-29",54.60646104,24.56378943,NA,"lake",NA,NA,0.56,"Good",1,1,24,0,0,0,0.69620253164557,0,0.0632911392405063,0.240506329113924,0,11,3,45.85,8.68333333333333,13.025,4.40833333333333,3.325,143.731964111328
"LTL115","LTL115_8.5.2023","LTL115_2023",8,5,2023,"2023-05-08",54.60646104,24.56378943,NA,"lake",NA,NA,0.57,"Good",2,1,11,0,0,0,0.69620253164557,0,0.0632911392405063,0.240506329113924,0,11,3,58.5,15.5833333333333,11.8916666666667,3.66666666666667,3.25833333333333,143.731964111328
"LTL116","LTL116_14.4.2015","LTL116_2015",14,4,2015,"2015-04-14",54.57335056,24.64752335,NA,"lake",NA,NA,0.74,"High",3,3,79,1,1,7,0.169329073482428,0,0.638977635782748,0.191693290734824,0,7,2,51.4583333333333,9.00833333333333,11.9258333333333,3.605,3.16166666666667,132
"LTL116","LTL116_19.5.2021","LTL116_2021",19,5,2021,"2021-05-19",54.57335056,24.64752335,NA,"lake",NA,NA,0.58,"Good",5,2,235,1,1,82,0.169329073482428,0,0.638977635782748,0.191693290734824,0,7,2,47.05,6.85,11.525,3.26666666666667,3.45,132
"LTL117","LTL117_22.5.2018","LTL117_2018",22,5,2018,"2018-05-22",54.5501945,24.58829301,NA,"lake",NA,NA,0.53,"Good",2,2,26,0,0,0,0.204472843450479,0,0.495207667731629,0.300319488817891,0,1,1,63.3333333333333,20.1166666666667,10.825,3.05833333333334,3.43666666666667,131.847686767578
"LTL125","LTL125_15.4.2015","LTL125_2015",15,4,2015,"2015-04-15",54.77020495,24.66846956,NA,"lake",NA,NA,0.54,"Good",2,2,51,0,0,0,0,0.00320512820512821,0.00961538461538462,0.987179487179487,0,7,2,50.6166666666667,8.63333333333333,12.0641666666667,3.84166666666667,3.15083333333333,91
"LTL125","LTL125_27.4.2021","LTL125_2021",27,4,2021,"2021-04-27",54.77020495,24.66846956,NA,"lake",NA,NA,0.48,"Good",2,2,206,0,0,0,0,0.00320512820512821,0.00961538461538462,0.987179487179487,0,7,2,44.125,1.91666666666667,11.7083333333333,3.55833333333334,3.45833333333333,91
"LTL128","LTL128_7.5.2013","LTL128_2013",7,5,2013,"2013-05-07",54.93041439,24.94297126,NA,"lake",NA,NA,NA,NA,4,4,62,1,1,14,0.414790996784566,0.0160771704180064,0.443729903536977,0.12540192926045,0,11,3,58.175,17.4333333333333,9.97416666666667,2.36,3.25333333333333,104.146820068359
"LTL128","LTL128_22.5.2019","LTL128_2019",22,5,2019,"2019-05-22",54.93041439,24.94297126,NA,"lake",NA,NA,0.49,"Moderate",1,1,42,0,0,0,0.414790996784566,0.0160771704180064,0.443729903536977,0.12540192926045,0,11,3,44.7416666666667,7.10833333333333,13,4.625,3.25833333333333,104.146820068359
"LTL128","LTL128_4.5.2023","LTL128_2023",4,5,2023,"2023-05-04",54.93041439,24.94297126,NA,"lake",NA,NA,0.38,"Moderate",1,1,238,0,0,0,0.414790996784566,0.0160771704180064,0.443729903536977,0.12540192926045,0,11,3,54.775,14.0083333333333,11.9083333333333,3.9,3.21666666666667,104.146820068359
"LTL131","LTL131_12.5.2015","LTL131_2015",12,5,2015,"2015-05-12",55.0269778,25.03707279,NA,"lake",NA,NA,0.48,"Moderate",4,4,71,1,1,2,0.71656050955414,0,0.117834394904459,0.165605095541401,0,8,2,53.3583333333333,8.63333333333333,11.6808333333333,3.73166666666667,3.2375,113
"LTL131","LTL131_16.5.2022","LTL131_2022",16,5,2022,"2022-05-16",55.0269778,25.03707279,NA,"lake",NA,NA,0.63,"Good",7,3,40,0,0,0,0.71656050955414,0,0.117834394904459,0.165605095541401,0,8,2,61.8333333333333,20.0333333333333,11.6583333333333,3.63333333333334,3.49166666666667,113
"LTL134","LTL134_21.5.2014","LTL134_2014",21,5,2014,"2014-05-21",54.68525106,25.04218418,NA,"lake",NA,NA,0.9,"High",1,1,26,0,0,0,0.471518987341772,0,0.20253164556962,0.322784810126582,0.00316455696202532,9,2,54.3166666666667,12.7333333333333,12.2283333333333,4.50583333333334,3.15833333333333,100
"LTL134","LTL134_4.5.2022","LTL134_2022",4,5,2022,"2022-05-04",54.68525106,25.04218418,NA,"lake",NA,NA,0.41,"Moderate",2,1,88,0,0,0,0.471518987341772,0,0.20253164556962,0.322784810126582,0.00316455696202532,9,2,64.275,22.2416666666667,11.6583333333333,3.74166666666667,3.5,100
"LTL135","LTL135_22.5.2014","LTL135_2014",22,5,2014,"2014-05-22",54.77754983,24.59141809,NA,"lake",NA,NA,0.63,"Good",3,2,185,0,0,0,0.519354838709677,0,0,0.470967741935484,0.00967741935483871,7,2,53.2333333333333,12.0916666666667,12.4166666666667,4.47833333333334,3.1975,80
"LTL135","LTL135_28.4.2020","LTL135_2020",28,4,2020,"2020-04-28",54.77754983,24.59141809,NA,"lake",NA,NA,0.79,"High",2,2,208,1,1,56,0.519354838709677,0,0,0.470967741935484,0.00967741935483871,7,2,39.375,3.99166666666667,13.4833333333333,5.28333333333334,3.35,80
"LTL136","LTL136_9.5.2018","LTL136_2018",9,5,2018,"2018-05-09",54.66518808,24.97438616,NA,"lake",NA,NA,0.74,"High",1,1,59,0,0,0,0.161392405063291,0,0.193037974683544,0.645569620253165,0,1,1,63.0916666666667,19.7333333333333,10.6666666666667,3.19166666666667,3.41583333333333,141.300369262695
"LTL137","LTL137_2.5.2018","LTL137_2018",2,5,2018,"2018-05-02",54.75489281,24.82214247,NA,"lake",NA,NA,0.83,"High",3,3,346,1,1,21,0.166134185303514,0.060702875399361,0,0.763578274760383,0.00958466453674121,1,1,61.8916666666667,18.8916666666667,10.8,3.21666666666667,3.42333333333333,108
"LTL144","LTL144_23.5.2018","LTL144_2018",23,5,2018,"2018-05-23",54.65800475,24.44906004,NA,"lake",NA,NA,0.69,"Good",1,1,91,0,0,0,0.637820512820513,0,0.198717948717949,0.163461538461538,0,1,1,63.6333333333333,20.8833333333333,10.625,2.96666666666667,3.49666666666667,173
"LTL148","LTL148_16.5.2017","LTL148_2017",16,5,2017,"2017-05-16",55.80819236,25.38048099,NA,"lake",NA,NA,0.65,"Good",3,3,108,1,1,18,0.455696202531646,0.0569620253164557,0.0632911392405063,0.424050632911392,0,6,2,58.1583333333333,17.1,11.05,3.6,3.02083333333333,88.035530090332
"LTL148","LTL148_23.5.2022","LTL148_2022",23,5,2022,"2022-05-23",55.80819236,25.38048099,NA,"lake",NA,NA,0.6,"Good",2,2,17,1,1,2,0.455696202531646,0.0569620253164557,0.0632911392405063,0.424050632911392,0,6,2,62.2916666666667,18.225,11.7166666666667,3.7,3.30833333333333,88.035530090332
"LTL154","LTL154_7.5.2013","LTL154_2013",7,5,2013,"2013-05-07",55.1190623,24.75191561,NA,"lake",NA,NA,0.779,"High",2,2,13,1,1,3,0.482539682539683,0,0.073015873015873,0.444444444444444,0,7,2,57.3916666666667,16.675,9.89583333333334,2.2275,3.27583333333333,107
"LTL154","LTL154_15.5.2019","LTL154_2019",15,5,2019,"2019-05-15",55.1190623,24.75191561,NA,"lake",NA,NA,0.47,"Moderate",3,2,39,0,0,0,0.482539682539683,0,0.073015873015873,0.444444444444444,0,7,2,44.025,6.84166666666667,12.95,4.56666666666667,3.30833333333333,107
"LTL155","LTL155_22.5.2014","LTL155_2014",22,5,2014,"2014-05-22",54.72966746,24.86977025,NA,"lake",NA,NA,0.84,"High",3,2,338,1,1,16,0.57051282051282,0,0.246794871794872,0.173076923076923,0.00961538461538462,5,2,54.1583333333333,12.6583333333333,12.2341666666667,4.37416666666667,3.205,111.569595336914
"LTL155","LTL155_2.5.2018","LTL155_2018",2,5,2018,"2018-05-02",54.72966746,24.86977025,NA,"lake",NA,NA,0.93,"High",1,1,43,0,0,0,0.57051282051282,0,0.246794871794872,0.173076923076923,0.00961538461538462,5,2,61.9833333333333,19.05,10.7333333333333,3.2,3.42833333333333,111.569595336914
"LTL156","LTL156_22.5.2014","LTL156_2014",22,5,2014,"2014-05-22",55.45837022,26.37375143,NA,"lake",NA,NA,0.45,"Moderate",3,2,121,1,1,37,0.00318471337579618,0,0.0414012738853503,0.945859872611465,0.00955414012738853,9,2,51.9666666666667,9.51666666666667,11.8033333333333,4.21083333333334,2.8525,142
"LTL156","LTL156_19.5.2022","LTL156_2022",19,5,2022,"2022-05-19",55.45837022,26.37375143,NA,"lake",NA,NA,0.46,"Moderate",4,3,40,1,1,3,0.00318471337579618,0,0.0414012738853503,0.945859872611465,0.00955414012738853,9,2,56.3333333333333,16.6583333333333,11.1416666666667,3.4,3.25,142
"LTL157","LTL157_8.5.2013","LTL157_2013",8,5,2013,"2013-05-08",55.2158678,25.61366675,NA,"lake",NA,NA,0.5142,"Good",1,1,56,0,0,0,0.104761904761905,0,0.196825396825397,0.698412698412698,0,7,2,60.7666666666667,19.7083333333333,9.7675,2.2375,3.12,142
"LTL157","LTL157_2.5.2019","LTL157_2019",2,5,2019,"2019-05-02",55.2158678,25.61366675,NA,"lake",NA,NA,0.81,"High",2,2,69,1,1,8,0.104761904761905,0,0.196825396825397,0.698412698412698,0,7,2,47.1833333333333,8.53333333333333,12.7166666666667,4.575,3.11666666666667,142
"LTL158","LTL158_9.5.2016","LTL158_2016",9,5,2016,"2016-05-09",55.21087677,25.42012739,NA,"lake",NA,NA,0.57,"Good",1,1,38,0,0,0,0.312903225806452,0.0612903225806452,0.296774193548387,0.329032258064516,0,7,2,47.8833333333333,13.9666666666667,11.6408333333333,3.61083333333334,3.10416666666667,144.852325439453
"LTL158","LTL158_16.5.2022","LTL158_2022",16,5,2022,"2022-05-16",55.21087677,25.42012739,NA,"lake",NA,NA,0.61,"Good",4,3,66,1,1,1,0.312903225806452,0.0612903225806452,0.296774193548387,0.329032258064516,0,7,2,62.9,21.425,11.5083333333333,3.56666666666667,3.425,144.852325439453
"LTL159","LTL159_7.5.2015","LTL159_2015",7,5,2015,"2015-05-07",55.25095689,25.40141189,NA,"lake",NA,NA,0.73,"Good",3,3,92,1,1,7,0.325878594249201,0,0.191693290734824,0.482428115015974,0,7,2,55.3,10.175,11.6083333333333,3.70666666666667,3.16666666666667,144
"LTL159","LTL159_21.4.2021","LTL159_2021",21,4,2021,"2021-04-21",55.25095689,25.40141189,NA,"lake",NA,NA,0.68,"Good",10,7,41,3,1,10,0.325878594249201,0,0.191693290734824,0.482428115015974,0,7,2,45.4083333333333,2.5,11.45,3.425,3.36666666666667,144
"LTL161","LTL161_3.5.2018","LTL161_2018",3,5,2018,"2018-05-03",55.29056104,24.01723634,NA,"lake",NA,NA,0.48,"Moderate",3,3,39,0,0,0,0.847619047619048,0.0253968253968254,0,0.126984126984127,0,1,1,57.1916666666667,17.1416666666667,11.1166666666667,3.86666666666667,3.3625,37.1673126220703
"LTL162","LTL162_9.5.2017","LTL162_2017",9,5,2017,"2017-05-09",55.30817525,24.82811365,NA,"lake",NA,NA,0.86,"High",2,2,108,1,1,28,0.644230769230769,0,0.092948717948718,0.262820512820513,0,7,2,54.8666666666667,15.2,11.1333333333333,3.50833333333334,3.16166666666667,58.752269744873
"LTL162","LTL162_9.5.2023","LTL162_2023",9,5,2023,"2023-05-09",55.30817525,24.82811365,NA,"lake",NA,NA,0.38,"Moderate",2,2,4,0,0,0,0.644230769230769,0,0.092948717948718,0.262820512820513,0,7,2,52.875,11.1,11.9666666666667,3.86666666666667,3.15833333333333,58.752269744873
"LTL163","LTL163_11.5.2023","LTL163_2023",11,5,2023,"2023-05-11",56.13464993,24.974034,NA,"lake",NA,NA,0.39,"Moderate",3,1,13,0,0,0,0.585209003215434,0,0.270096463022508,0.144694533762058,0,1,1,54.975,13.9083333333333,11.6916666666667,3.85,2.91666666666667,63.0023193359375
"LTL164","LTL164_7.5.2014","LTL164_2014",7,5,2014,"2014-05-07",55.4170404,26.37511053,NA,"lake",NA,NA,0.48,"Moderate",3,3,304,1,1,139,0.302250803858521,0.0289389067524116,0.501607717041801,0.167202572347267,0,9,2,52.7,10.475,11.7058333333333,4.10583333333334,2.845,142.644638061523
"LTL164","LTL164_19.5.2022","LTL164_2022",19,5,2022,"2022-05-19",55.4170404,26.37511053,NA,"lake",NA,NA,0.47,"Moderate",6,2,39,1,1,4,0.302250803858521,0.0289389067524116,0.501607717041801,0.167202572347267,0,9,2,57.4583333333333,17.6416666666667,11.0416666666667,3.3,3.24166666666667,142.644638061523
"LTL165","LTL165_2.5.2016","LTL165_2016",2,5,2016,"2016-05-02",54.78702469,25.10977782,NA,"lake",NA,NA,0.54,"Good",5,5,13,0,0,0,0.370607028753994,0.156549520766773,0.188498402555911,0.284345047923323,0,6,2,50.3916666666667,16.425,11.4958333333333,3.44166666666667,3.215,160
"LTL165","LTL165_5.5.2021","LTL165_2021",5,5,2021,"2021-05-05",54.78702469,25.10977782,NA,"lake",NA,NA,0.36,"Moderate",6,5,158,1,1,8,0.370607028753994,0.156549520766773,0.188498402555911,0.284345047923323,0,6,2,46.7916666666667,6.46666666666667,11.3333333333333,3.38333333333333,3.40833333333333,160
"LTL168","LTL168_25.5.2016","LTL168_2016",25,5,2016,"2016-05-25",54.66334244,24.93288548,NA,"lake",NA,NA,0.73,"Good",3,3,54,1,1,40,0.158576051779935,0,0.0711974110032362,0.770226537216828,0,7,2,50.4833333333333,16.0416666666667,11.6833333333333,3.49333333333334,3.23083333333333,145
"LTL168","LTL168_5.5.2022","LTL168_2022",5,5,2022,"2022-05-05",54.66334244,24.93288548,NA,"lake",NA,NA,0.8,"High",3,2,28,1,1,3,0.158576051779935,0,0.0711974110032362,0.770226537216828,0,7,2,64.5583333333333,22.7083333333333,11.6333333333333,3.60833333333334,3.54166666666667,145
"LTL169","LTL169_26.5.2014","LTL169_2014",26,5,2014,"2014-05-26",55.82014879,25.83566632,NA,"lake",NA,NA,0.57,"Good",1,1,11,0,0,0,0.360759493670886,0,0.177215189873418,0.462025316455696,0,8,3,54.0916666666667,10.8666666666667,12.1891666666667,4.39166666666667,2.92333333333333,96
"LTL169","LTL169_23.4.2018","LTL169_2018",23,4,2018,"2018-04-23",55.82014879,25.83566632,NA,"lake",NA,NA,0.67,"Good",1,1,83,0,0,0,0.360759493670886,0,0.177215189873418,0.462025316455696,0,8,3,65.5333333333333,13.8666666666667,9.96666666666667,2.90833333333334,3.05333333333333,96
"LTL169","LTL169_19.5.2021","LTL169_2021",19,5,2021,"2021-05-19",55.82014879,25.83566632,NA,"lake",NA,NA,0.49,"Moderate",3,3,25,0,0,0,0.360759493670886,0,0.177215189873418,0.462025316455696,0,8,3,48.2,6.29166666666667,11.4333333333333,3.48333333333334,3.15,96
"LTL170","LTL170_3.5.2022","LTL170_2022",3,5,2022,"2022-05-03",55.69980718,25.36631309,NA,"lake",NA,NA,0.4,"Moderate",3,3,266,1,1,14,0.571428571428571,0,0.0984126984126984,0.33015873015873,0,1,1,61.7916666666667,18.3666666666667,11.725,3.66666666666667,3.34166666666667,95
"LTL171","LTL171_5.5.2016","LTL171_2016",5,5,2016,"2016-05-05",55.72683057,26.23329458,NA,"lake",NA,NA,0.66,"Good",0,0,0,0,0,0,0.0383386581469649,0.246006389776358,0.00319488817891374,0.712460063897764,0,7,2,46.8583333333333,12.9333333333333,11.2258333333333,3.39,2.87833333333333,127
"LTL171","LTL171_2.5.2022","LTL171_2022",2,5,2022,"2022-05-02",55.72683057,26.23329458,NA,"lake",NA,NA,0.77,"High",3,1,51,0,0,0,0.0383386581469649,0.246006389776358,0.00319488817891374,0.712460063897764,0,7,2,57.9083333333333,16.0916666666667,11.275,3.45833333333334,3.225,127
"LTL173","LTL173_13.5.2013","LTL173_2013",13,5,2013,"2013-05-13",55.04075064,25.75514793,NA,"lake",NA,NA,0.5338,"Good",1,1,137,0,0,0,0,0,0.812698412698413,0.187301587301587,0,11,3,61.3416666666667,20.3166666666667,9.72916666666667,2.3925,3.09416666666667,133.556015014648
"LTL173","LTL173_11.5.2016","LTL173_2016",11,5,2016,"2016-05-11",55.04075064,25.75514793,NA,"lake",NA,NA,0.37,"Moderate",1,1,15,0,0,0,0,0,0.812698412698413,0.187301587301587,0,11,3,50.075,15.3833333333333,11.485,3.6925,3.01833333333333,133.556015014648
"LTL173","LTL173_18.5.2023","LTL173_2023",18,5,2023,"2023-05-18",55.04075064,25.75514793,NA,"lake",NA,NA,0.58,"Good",3,2,130,1,1,18,0,0,0.812698412698413,0.187301587301587,0,11,3,59.625,17.7166666666667,11.5333333333333,3.85,3.04166666666667,133.556015014648
"LTL174","LTL174_21.5.2013","LTL174_2013",21,5,2013,"2013-05-21",54.02272677,23.54827046,NA,"lake",NA,NA,0.7087,"Good",1,1,81,0,0,0,0,0,0.845425867507887,0.154574132492114,0,7,2,52.7666666666667,13.7583333333333,10.545,2.93833333333334,3.2675,111.417404174805
"LTL174","LTL174_21.5.2019","LTL174_2019",21,5,2019,"2019-05-21",54.02272677,23.54827046,NA,"lake",NA,NA,0.58,"Good",1,1,18,0,0,0,0,0,0.845425867507887,0.154574132492114,0,7,2,42.6916666666667,6.24166666666667,13.7166666666667,5.10833333333334,3.30833333333333,111.417404174805
"LTL177","LTL177_27.5.2013","LTL177_2013",27,5,2013,"2013-05-27",54.13877916,23.64497269,NA,"lake",NA,NA,0.6382,"Good",1,1,648,0,0,0,0.00961538461538462,0,0.689102564102564,0.301282051282051,0,6,2,53.5916666666667,14.15,10.4625,2.865,3.30083333333333,123.168128967285
"LTL177","LTL177_30.5.2018","LTL177_2018",30,5,2018,"2018-05-30",54.13877916,23.64497269,NA,"lake",NA,NA,0.52,"Good",0,0,0,0,0,0,0.00961538461538462,0,0.689102564102564,0.301282051282051,0,6,2,58.3,16.9083333333333,11.4083333333333,3.74166666666667,3.44083333333333,123.168128967285
"LTL180","LTL180_23.5.2013","LTL180_2013",23,5,2013,"2013-05-23",54.12529475,23.80593245,NA,"lake",NA,NA,0.7528,"High",1,1,29,0,0,0,0.157556270096463,0,0.594855305466238,0.247588424437299,0,7,2,54.1916666666667,14.6,10.435,2.73833333333334,3.30166666666667,113
"LTL180","LTL180_16.5.2019","LTL180_2019",16,5,2019,"2019-05-16",54.12529475,23.80593245,NA,"lake",NA,NA,0.57,"Good",1,1,13,0,0,0,0.157556270096463,0,0.594855305466238,0.247588424437299,0,7,2,43.625,7,13.6,4.90833333333334,3.33333333333333,113
"LTL181","LTL181_19.5.2016","LTL181_2016",19,5,2016,"2016-05-19",54.08350572,23.92879562,NA,"lake",NA,NA,0.82,"High",2,2,41,1,1,12,0.0506329113924051,0,0.724683544303797,0.224683544303797,0,7,2,48.2166666666667,13.425,12.24,3.79416666666667,3.23416666666667,120.917640686035
"LTL181","LTL181_9.5.2022","LTL181_2022",9,5,2022,"2022-05-09",54.08350572,23.92879562,NA,"lake",NA,NA,0.56,"Good",2,2,56,1,1,3,0.0506329113924051,0,0.724683544303797,0.224683544303797,0,7,2,59.2916666666667,15.4833333333333,12.075,3.75833333333334,3.525,120.917640686035
"LTL184","LTL184_18.5.2015","LTL184_2015",18,5,2015,"2015-05-18",54.28575142,24.82192945,NA,"lake",NA,NA,0.58,"Good",1,1,96,0,0,0,0.39171974522293,0,0.471337579617834,0.136942675159236,0,7,2,53.1666666666667,8.375,11.8325,3.575,3.205,133.915069580078
"LTL184","LTL184_12.5.2021","LTL184_2021",12,5,2021,"2021-05-12",54.28575142,24.82192945,NA,"lake",NA,NA,0.66,"Good",3,2,63,1,1,1,0.39171974522293,0,0.471337579617834,0.136942675159236,0,7,2,48.0916666666667,7.15833333333333,11.7083333333333,3.30833333333334,3.36666666666667,133.915069580078
"LTL187","LTL187_14.5.2014","LTL187_2014",14,5,2014,"2014-05-14",54.20241742,23.40510126,NA,"lake",NA,NA,0.91,"High",2,2,147,0,0,0,0.453674121405751,0,0.21405750798722,0.332268370607029,0,5,2,51.0833333333333,11.2083333333333,12.5416666666667,4.795,3.26083333333333,132.297256469727
"LTL187","LTL187_8.5.2018","LTL187_2018",8,5,2018,"2018-05-08",54.20241742,23.40510126,NA,"lake",NA,NA,1,"High",1,1,26,0,0,0,0.453674121405751,0,0.21405750798722,0.332268370607029,0,5,2,58.4,17.2416666666667,11.3,3.75,3.475,132.297256469727
"LTL188","LTL188_26.5.2014","LTL188_2014",26,5,2014,"2014-05-26",54.44045847,23.73412348,NA,"lake",NA,NA,0.59,"Good",2,2,54,1,1,1,0.805111821086262,0.00638977635782748,0,0.188498402555911,0,10,3,51.6666666666667,11.4416666666667,12.6383333333333,4.88666666666667,3.2525,74.6641387939453
"LTL188","LTL188_25.5.2020","LTL188_2020",25,5,2020,"2020-05-25",54.44045847,23.73412348,NA,"lake",NA,NA,0.49,"Moderate",1,1,90,0,0,0,0.805111821086262,0.00638977635782748,0,0.188498402555911,0,10,3,38.2833333333333,1.90833333333333,13.525,5.475,3.45,74.6641387939453
"LTL188","LTL188_18.5.2023","LTL188_2023",18,5,2023,"2023-05-18",54.44045847,23.73412348,NA,"lake",NA,NA,0.82,"High",3,1,19,0,0,0,0.805111821086262,0.00638977635782748,0,0.188498402555911,0,10,3,57.5166666666667,13.6666666666667,12.325,4.35833333333334,3.25,74.6641387939453
"LTL189","LTL189_20.5.2014","LTL189_2014",20,5,2014,"2014-05-20",53.96948886,23.77770859,NA,"lake",NA,NA,0.35,"Moderate",1,1,1001,0,0,0,0,0,0.889240506329114,0.110759493670886,0,10,3,50.5833333333333,10.4916666666667,12.7433333333333,4.7425,3.19,105.287498474121
